index,County,(To sort by county and year),(To sort by year and county),Year,State and County FIPS Code,Total Actual Costs,Total Standardized Costs,Total Standardized Risk-Adjusted Costs,Actual Per Capita Costs,Standardized Per Capita Costs,Standardized Risk-Adjusted Per Capita Costs,IP Actual Costs,IP Actual Costs as % of Total Actual Costs,IP Per Capita Actual Costs,IP Per User Actual Costs,IP Standardized Costs,IP Standardized Costs as % of Total Standardized Costs,IP Per Capita Standardized Costs,IP Per User Standardized Costs,IP Users (with a covered stay),% of Beneficiaries Using IP,IP Covered Stays Per 1000 Beneficiaries,IP Covered Days Per 1000 Beneficiaries,PAC: LTCH Actual Costs,PAC: LTCH Actual Costs as % of Total Actual Costs,PAC: LTCH Per Capita Actual Costs,PAC: LTCH Per User Actual Costs,PAC: LTCH Standardized Costs,PAC: LTCH Standardized Costs as % of Total Standardized Costs,PAC: LTCH Per Capita Standardized Costs,PAC: LTCH Per User Standardized Costs,# PAC: LTCH Users (with a covered stay),% of Beneficiaries Using PAC: LTCH,PAC: LTCH Covered Stays Per 1000 Beneficiaries,PAC: LTCH Covered Days Per 1000 Beneficiaries,PAC: IRF Actual Costs,PAC: IRF Actual Costs as % of Total Actual Costs,PAC: IRF Per Capita Actual Costs,PAC: IRF Per User Actual Costs,PAC: IRF Standardized Costs,PAC: IRF Standardized Costs as % of Total Standardized Costs,PAC: IRF Per Capita Standardized Costs,PAC: IRF Per User Standardized Costs,# PAC: IRF Users (with a covered stay),% of Beneficiaries Using PAC: IRF,PAC: IRF Covered Stays Per 1000 Beneficiaries,PAC: IRF Covered Days Per 1000 Beneficiaries,PAC: SNF Actual Costs,PAC: SNF Actual Costs as % of Total Actual Costs,PAC: SNF Per Capita Actual Costs,PAC: SNF Per User Actual Costs,PAC: SNF Standardized Costs,PAC: SNF Standardized Costs as % of Total Standardized Costs,PAC: SNF Per Capita Standardized Costs,PAC: SNF Per User Standardized Costs,# PAC: SNF Users (with a covered stay),% of Beneficiaries Using PAC: SNF,PAC: SNF Covered Stays Per 1000 Beneficiaries,PAC: SNF Covered Days Per 1000 Beneficiaries,PAC: HH Actual Costs,PAC: HH Actual Costs as % of Total Actual Costs,PAC: HH Per Capita Actual Costs,PAC: HH Per User Actual Costs,PAC: HH Standardized Costs,PAC: HH Standardized Costs as % of Total Standardized Costs,PAC: HH Per Capita Standardized Costs,PAC: HH Per User Standardized Costs,# PAC: HH Users,% of Beneficiaries Using PAC: HH,PAC: HH Episodes Per 1000 Beneficiaries,PAC: HH Visits Per 1000 Beneficiaries,Hospice Actual Costs,Hospice Actual Costs as % of Total Actual Costs,Hospice Per Capita Actual Costs,Hospice Per User Actual Costs,Hospice Standardized Costs,Hospice Standardized Costs as % of Total Standardized Costs,Hospice Per Capita Standardized Costs,Hospice Per User Standardized Costs,# Hospice Users (with a covered stay),% of Beneficiaries Using Hospice,Hospice Covered Stays Per 1000 Beneficiaries,Hospice Covered Days Per 1000 Beneficiaries,OP Actual Costs,OP Actual Costs as % of Total Actual Costs,OP Per Capita Actual Costs,OP Per User Actual Costs,OP Standardized Costs,OP Standardized Costs as % of Total Standardized Costs,OP Per Capita Standardized Costs,OP Per User Standardized Costs,# OP Users,% of Beneficiaries Using OP,OP Visits Per 1000 Beneficiaries,FQHC/RHC Actual Costs,FQHC/RHC Actual Costs as % of Total Actual Costs,FQHC/RHC Per Capita Actual Costs,FQHC/RHC Per User Actual Costs,FQHC/RHC Standardized Costs,FQHC/RHC Standardized Costs as % of Total Standardized Costs,FQHC/RHC Per Capita Standardized Costs,FQHC/RHC Per User Standardized Costs,# FQHC/RHC Users,% of Beneficiaries Using FQHC/RHC,FQHC/RHC Visits Per 1000 Beneficiaries,Outpatient Dialysis Facility Actual Costs,Outpatient Dialysis Facility Actual Costs as % of Total Actual Costs,Outpatient Dialysis Facility Per Capita Actual Costs,Outpatient Dialysis Facility Per User Actual Costs,Outpatient Dialysis Facility Standardized Costs,Outpatient Dialysis Facility Standardized Costs as % of Total Standardized Costs,Outpatient Dialysis Facility Per Capita Standardized Costs,Outpatient Dialysis Facility Per User Standardized Costs,# Outpatient Dialysis Facility Users,% of Beneficiaries Using Outpatient Dialysis Facility,Outpatient Dialysis Facility Events Per 1000 Beneficiaries,ASC Actual Costs,ASC Actual Costs as % of Total Actual Costs,ASC Per Capita Actual Costs,ASC Per User Actual Costs,ASC Standardized Costs,ASC Standardized Costs as % of Total Standardized Costs,ASC Per Capita Standardized Costs,ASC Per User Standardized Costs,# ASC Users,% of Beneficiaries Using ASC,ASC Events Per 1000 Beneficiaries,E&M Actual Costs,E&M Actual Costs as % of Total Actual Costs,E&M Per Capita Actual Costs,E&M Per User Actual Costs,E&M Standardized Costs,E&M Standardized Costs as % of Total Standardized Costs,E&M Per Capita Standardized Costs,E&M Per User Standardized Costs,# E&M Users,% of Beneficiaries Using E&M,E&M Events Per 1000 Beneficiaries,Procedures Actual Costs,Procedures Actual Costs as % of Total Actual Costs,Procedures Per Capita Actual Costs,Procedures Per User Actual Costs,Procedures Standardized Costs,Procedures Standardized Costs as % of Total Standardized Costs,Procedures Per Capita Standardized Costs,Procedures Per User Standardized Costs,# Procedure Users,% of Beneficiaries Using Procedures,Procedure Events Per 1000 Beneficiaries,Imaging Actual Costs,Imaging Actual Costs as % of Total Actual Costs,Imaging Per Capita Actual Costs,Imaging Per User Actual Costs,Imaging Standardized Costs,Imaging Standardized Costs as % of Total Standardized Costs,Imaging Per Capita Standardized Costs,Imaging Per User Standardized Costs,# Imaging Users,% of Beneficiaries Using Imaging,Imaging Events Per 1000 Beneficiaries,DME Actual Costs,DME Actual Costs as % of Total Actual Costs,DME Per Capita Actual Costs,DME Per User Actual Costs,DME Standardized Costs,DME Standardized Costs as % of Total Standardized Costs,DME Per Capita Standardized Costs,DME Per User Standardized Costs,# DME Users,% of Beneficiaries Using DME,DME Events Per 1000 Beneficiaries,Tests Actual Costs,Tests Actual Costs as % of Total Actual Costs,Tests Per Capita Actual Costs,Tests Per User Actual Costs,Tests Standardized Costs,Tests Standardized Costs as % of Total Standardized Costs,Tests Per Capita Standardized Costs,Tests Per User Standardized Costs,# Test Users,% of Beneficiaries Using Tests,Test Events Per 1000 Beneficiaries,Part B Drugs Actual Costs,Part B Drugs Actual Costs as % of Total Actual Costs,Part B Drugs Per Capita Actual Costs,Part B Drugs Per User Actual Costs,Part B Drugs Standardized Costs,Part B Drugs Standardized Costs as % of Total Standardized Costs,Part B Drugs Per Capita Standardized Costs,Part B Drugs Per User Standardized Costs,# Part B Drugs Users,% of Beneficiaries Using Part B Drugs,Ambulance Actual Costs,Ambulance Actual Costs as % of Total Actual Costs,Ambulance Per Capita Actual Costs,Ambulance Per User Actual Costs,Ambulance Standardized Costs,Ambulance Standardized Costs as % of Total Standardized Costs,Ambulance Per Capita Standardized Costs,Ambulance Per User Standardized Costs,# Ambulance Users,% of Beneficiaries Using Ambulance,Ambulance Events Per 1000 Beneficiaries,Number of Acute Hospital Readmissions,Hospital Readmission Rate,Emergency Department Visits,Emergency Department Visits per 1000 Beneficiaries
10,FRANKLIN,530212007.0,200753021.0,2007,53021,$32112178.00,$30742666.00,$34019758.00,$6502.00,$6224.00,$6888.00,$10511899.00,32.7%,$2128.00,$13599.00,$8882354.00,28.9%,$1798.00,$11491.00,* 773,15.7%,233,1029,,,,,,,,,,,,,$1195715.00,3.7%,$242.00,$15943.00,$1165920.00,3.8%,$236.00,$15546.00,75.0,1.5%,17.0,165.0,$1799729.00,5.6%,$364.00,$13738.00,$1782391.00,5.8%,$361.00,$13606.00,131,2.7%,37,1121,$697253.00,2.2%,$141.00,$3810.00,$684268.00,2.2%,$139.00,$3739.00,183.0,3.7%,56.0,687.0,$1030007.00,3.2%,$209.00,$9279.00,$956000.00,3.1%,$194.00,$8613.00,111.0,2.3%,23.0,1399.0,$3864155.00,12%,$782.00,$1143.00,$3912957.00,12.7%,$792.00,$1157.00,3382,68.5%,3746,$175121.00,0.5%,$35.00,$341.00,$173066.00,0.6%,$35.00,$337.00,514,10.4%,416,$1196033.00,3.7%,$242.00,$21358.00,$1172961.00,3.8%,$237.00,$20946.00,56.0,1.1%,"* 1,278",$546541.00,1.7%,$111.00,$801.00,$560435.00,1.8%,113.47,821.75,682,13.8%,271,$3007199.00,9.4%,$609.00,$696.00,$3123321.00,10.2%,$632.00,$722.00,4323,87.5%,10170,$2458490.00,7.7%,$498.00,$886.00,$2564357.00,8.3%,$519.00,$924.00,2776,56.2%,4513,$825687.00,2.6%,$167.00,$252.00,$889821.00,2.9%,$180.00,$272.00,3271,66.2%,3015,$1259486.00,3.9%,$255.00,$784.00,$1269384.00,4.1%,$257.00,$790.00,1607,32.5%,2301,$1211740.00,3.8%,$245.00,$299.00,$1255403.00,4.1%,$254.00,$310.00,4046,81.9%,11687,$1415823.00,4.4%,$287.00,$582.00,$1415823.00,4.6%,$287.00,$582.00,2431,49.2%,$456376.00,1.4%,$92.00,$933.00,$463863.00,1.5%,$94.00,$948.00,489,9.9%,249,167.0,15%,3707,751
11,GARFIELD,530232007.0,200753023.0,2007,53023,$5187070.00,$5061678.00,$5705406.00,$9732.00,$9497.00,$10704.00,$1566298.00,30.2%,$2939.00,$13985.00,$1433528.00,28.3%,$2690.00,$12799.00,* 112,21%,311,1598,,,,,,,,,0.0,0%,0.0,0.0,,,,,,,,,,,,,$1240761.00,23.9%,$2328.00,$29542.00,$1204140.00,23.8%,$2259.00,$28670.00,42,7.9%,99,3002,$54858.00,1.1%,$103.00,$3048.00,$57205.00,1.1%,$107.00,$3178.00,18.0,3.4%,43.0,595.0,,,,,,,,,,,,,$984242.00,19%,$1847.00,$2252.00,$964997.00,19.1%,$1811.00,$2208.00,437,82%,7670,$117048.00,2.3%,$220.00,$421.00,$122667.00,2.4%,$230.00,$441.00,278,52.2%,2644,,,,,,,,,,,,$118139.00,2.3%,$222.00,$882.00,$133927.00,2.7%,251.27,999.46,134,25.1%,565,$208313.00,4%,$391.00,$454.00,$223890.00,4.4%,$420.00,$488.00,459,86.1%,7240,$297139.00,5.7%,$557.00,$931.00,$317059.00,6.3%,$595.00,$994.00,319,59.9%,3101,$103942.00,2%,$195.00,$259.00,$110890.00,2.2%,$208.00,$277.00,401,75.2%,4131,$150549.00,2.9%,$282.00,$947.00,$148178.00,2.9%,$278.00,$932.00,159,29.8%,2484,$108308.00,2.1%,$203.00,$278.00,$112956.00,2.2%,$212.00,$290.00,389,73%,7452,$31446.00,0.6%,$59.00,$142.00,$31446.00,0.6%,$59.00,$142.00,221,41.5%,$50879.00,1%,$95.00,$917.00,$52154.00,1%,$98.00,$940.00,56,10.4%,182,19.0,11.7%,410,769
12,GRANT,530252007.0,200753025.0,2007,53025,$71839015.00,$67907519.00,$79844620.00,$6956.00,$6576.00,$7732.00,$24752232.00,34.5%,$2397.00,$14136.00,$20674822.00,30.5%,$2002.00,$11807.00,"* 1,751",17%,246,1109,,,,,,,,,,,,,$921858.00,1.3%,$89.00,$17394.00,$827778.00,1.2%,$80.00,$15618.00,53.0,0.5%,5.0,66.0,$8743826.00,12.2%,$847.00,$19738.00,$8391655.00,12.4%,$813.00,$18943.00,443,4.3%,53,1601,$749295.00,1%,$73.00,$2705.00,$741194.00,1.1%,$72.00,$2676.00,277.0,2.7%,36.0,387.0,$569348.00,0.8%,$55.00,$6860.00,$527592.00,0.8%,$51.00,$6357.00,83.0,0.8%,8.0,384.0,$8527739.00,11.9%,$826.00,$1313.00,$8283638.00,12.2%,$802.00,$1276.00,6493,62.9%,3142,$3723654.00,5.2%,$361.00,$490.00,$3888926.00,5.7%,$377.00,$512.00,7603,73.6%,4265,$2278888.00,3.2%,$221.00,$21912.00,$2241211.00,3.3%,$217.00,$21550.00,104.0,1%,"* 1,409",$664448.00,0.9%,$64.00,$553.00,$681740.00,1%,66.02,567.64,1201,11.6%,186,$3522992.00,4.9%,$341.00,$441.00,$3666000.00,5.4%,$355.00,$459.00,7989,77.4%,5564,$4911677.00,6.8%,$476.00,$895.00,$5122139.00,7.5%,$496.00,$933.00,5489,53.2%,3719,$2676612.00,3.7%,$259.00,$394.00,$3020880.00,4.5%,$293.00,$445.00,6795,65.8%,3451,$2923748.00,4.1%,$283.00,$809.00,$2952187.00,4.4%,$286.00,$817.00,3613,35%,2616,$1883697.00,2.6%,$182.00,$247.00,$1950937.00,2.9%,$189.00,$256.00,7621,73.8%,9060,$2599804.00,3.6%,$252.00,$744.00,$2599804.00,3.8%,$252.00,$744.00,3493,33.8%,$1258767.00,1.8%,$122.00,$1152.00,$1229955.00,1.8%,$119.00,$1126.00,1093,10.6%,232,350.0,14.4%,5583,541
13,GRAYS HARBOR,530272007.0,200753027.0,2007,53027,$91226341.00,$84006669.00,$95037769.00,$7160.00,$6593.00,$7459.00,$38974625.00,42.7%,$3059.00,$16206.00,$32124472.00,38.2%,$2521.00,$13357.00,"* 2,405",18.9%,310,1465,,,,,,,,,,,,,$925279.00,1%,$73.00,$17135.00,$764458.00,0.9%,$60.00,$14157.00,54.0,0.4%,5.0,44.0,$8293827.00,9.1%,$651.00,$12055.00,$7917319.00,9.4%,$621.00,$11508.00,688,5.4%,77,2052,$2454968.00,2.7%,$193.00,$3742.00,$2432188.00,2.9%,$191.00,$3708.00,656.0,5.1%,84.0,1393.0,$996486.00,1.1%,$78.00,$6733.00,$925887.00,1.1%,$73.00,$6256.00,148.0,1.2%,12.0,547.0,$9323021.00,10.2%,$732.00,$1250.00,$9223650.00,11%,$724.00,$1236.00,7461,58.6%,2780,$573558.00,0.6%,$45.00,$335.00,$598846.00,0.7%,$47.00,$349.00,1714,13.5%,657,$1582302.00,1.7%,$124.00,$20029.00,$1545683.00,1.8%,$121.00,$19566.00,79.0,0.6%,* 823,$544973.00,0.6%,$43.00,$723.00,$558781.00,0.7%,43.85,741.09,754,5.9%,103,$6864298.00,7.5%,$539.00,$626.00,$7043239.00,8.4%,$553.00,$642.00,10972,86.1%,9131,$5913190.00,6.5%,$464.00,$845.00,$6065479.00,7.2%,$476.00,$867.00,6997,54.9%,3888,$2452070.00,2.7%,$192.00,$293.00,$2534448.00,3%,$199.00,$303.00,8368,65.7%,3461,$3013198.00,3.3%,$236.00,$795.00,$3028893.00,3.6%,$238.00,$799.00,3789,29.7%,2200,$2469118.00,2.7%,$194.00,$250.00,$2534735.00,3%,$199.00,$256.00,9886,77.6%,9834,$3405102.00,3.7%,$267.00,$524.00,$3405102.00,4.1%,$267.00,$524.00,6501,51%,$2357519.00,2.6%,$185.00,$1320.00,$2242621.00,2.7%,$176.00,$1256.00,1786,14%,393,755.0,20%,8961,703
14,ISLAND,530292007.0,200753029.0,2007,53029,$62282296.00,$58104503.00,$77019704.00,$5910.00,$5514.00,$7309.00,$22025111.00,35.4%,$2090.00,$14311.00,$18307760.00,31.5%,$1737.00,$11896.00,"* 1,539",14.6%,210,937,,,,,,,,,,,,,$549625.00,0.9%,$52.00,$22901.00,$466526.00,0.8%,$44.00,$19439.00,24.0,0.2%,2.0,34.0,$3344614.00,5.4%,$317.00,$8919.00,$3165482.00,5.5%,$300.00,$8441.00,375,3.6%,43,868,$1717648.00,2.8%,$163.00,$2921.00,$1666133.00,2.9%,$158.00,$2834.00,588.0,5.6%,82.0,887.0,$1036037.00,1.7%,$98.00,$8706.00,$940542.00,1.6%,$89.00,$7904.00,119.0,1.1%,12.0,666.0,$13361241.00,21.5%,$1268.00,$1868.00,$12951704.00,22.3%,$1229.00,$1811.00,7151,67.9%,4621,$593488.00,1%,$56.00,$323.00,$600432.00,1%,$57.00,$327.00,1836,17.4%,739,$878265.00,1.4%,$83.00,$15683.00,$852030.00,1.5%,$81.00,$15215.00,56.0,0.5%,* 600,$603248.00,1%,$57.00,$602.00,$620746.00,1.1%,58.91,619.51,1002,9.5%,147,$5177635.00,8.3%,$491.00,$558.00,$5398414.00,9.3%,$512.00,$582.00,9271,88%,8752,$4955175.00,8%,$470.00,$794.00,$4945946.00,8.5%,$469.00,$793.00,6237,59.2%,4253,$1904763.00,3.1%,$181.00,$270.00,$2035480.00,3.5%,$193.00,$289.00,7043,66.8%,3184,$1639847.00,2.6%,$156.00,$667.00,$1647845.00,2.8%,$156.00,$670.00,2459,23.3%,1367,$1810054.00,2.9%,$172.00,$231.00,$1867305.00,3.2%,$177.00,$238.00,7837,74.4%,7518,$1217501.00,2%,$116.00,$211.00,$1217501.00,2.1%,$116.00,$211.00,5766,54.7%,$515271.00,0.8%,$49.00,$1306.00,$482932.00,0.8%,$46.00,$1224.00,395,3.7%,85,304.0,14.2%,5218,495
15,JEFFERSON,530312007.0,200753031.0,2007,53031,$46202999.00,$43376350.00,$56439878.00,$6505.00,$6107.00,$7946.00,$17745843.00,38.4%,$2498.00,$15746.00,$15052105.00,34.7%,$2119.00,$13356.00,"* 1,127",15.9%,229,1002,,,,,,,,,,,,,$382679.00,0.8%,$54.00,$19134.00,$321073.00,0.7%,$45.00,$16054.00,20.0,0.3%,3.0,34.0,$3339345.00,7.2%,$470.00,$11282.00,$3181136.00,7.3%,$448.00,$10747.00,296,4.2%,55,1340,$1259932.00,2.7%,$177.00,$2993.00,$1227924.00,2.8%,$173.00,$2917.00,421.0,5.9%,80.0,968.0,$1500218.00,3.3%,$211.00,$11452.00,$1390728.00,3.2%,$196.00,$10616.00,131.0,1.8%,19.0,1482.0,$6641466.00,14.4%,$935.00,$1305.00,$6422769.00,14.8%,$904.00,$1262.00,5088,71.6%,4816,$1462222.00,3.2%,$206.00,$501.00,$1533975.00,3.5%,$216.00,$526.00,2916,41.1%,1764,$365108.00,0.8%,$51.00,$16596.00,$356105.00,0.8%,$50.00,$16187.00,22.0,0.3%,* 398,$751834.00,1.6%,$106.00,$746.00,$804373.00,1.8%,113.24,797.99,1008,14.2%,255,$3213042.00,7%,$452.00,$526.00,$3351773.00,7.7%,$472.00,$549.00,6109,86%,8099,$3318092.00,7.2%,$467.00,$794.00,$3381694.00,7.8%,$476.00,$809.00,4178,58.8%,3704,$1562400.00,3.4%,$220.00,$332.00,$1764423.00,4.1%,$248.00,$375.00,4709,66.3%,3109,$1202303.00,2.6%,$169.00,$694.00,$1205532.00,2.8%,$170.00,$696.00,1733,24.4%,1562,$976258.00,2.1%,$137.00,$224.00,$1002920.00,2.3%,$141.00,$230.00,4355,61.3%,4358,$1003796.00,2.2%,$141.00,$331.00,$1003796.00,2.3%,$141.00,$331.00,3029,42.6%,$856678.00,1.8%,$121.00,$1073.00,$772660.00,1.8%,$109.00,$968.00,799,11.2%,244,225.0,14.5%,3252,458
16,KING,530332007.0,200753033.0,2007,53033,$1095117160.00,$980919080.00,$1096774394.00,$7061.00,$6324.00,$7071.00,$404421251.00,36.9%,$2607.00,$15577.00,$317988124.00,32.4%,$2050.00,$12248.00,"* 25,962",16.7%,257,1335,$7273189.00,0.7%,$47.00,$74981.00,$6445126.00,0.7%,$42.00,$66445.00,97.0,0.1%,1.0,25.0,$12217075.00,1.1%,$79.00,$20637.00,$10467948.00,1.1%,$67.00,$17682.00,592.0,0.4%,4.0,51.0,$97841269.00,8.9%,$631.00,$13301.00,$88908658.00,9.1%,$573.00,$12087.00,7356,4.7%,63,1664,$37400062.00,3.4%,$241.00,$4006.00,$34179350.00,3.5%,$220.00,$3661.00,9336.0,6%,89.0,1085.0,$37406491.00,3.4%,$241.00,$10697.00,$32641689.00,3.3%,$210.00,$9334.00,3497.0,2.3%,24.0,1490.0,$131995312.00,12%,$851.00,$1366.00,$128219240.00,13.1%,$827.00,$1327.00,96636,62.3%,4162,$2256413.00,0.2%,$15.00,$349.00,$2112704.00,0.2%,$14.00,$327.00,6468,4.2%,165,$28202699.00,2.6%,$182.00,$21110.00,$26791426.00,2.7%,$173.00,$20053.00,1336.0,0.9%,* 973,$14050497.00,1.3%,$91.00,$697.00,$14279371.00,1.5%,92.06,708.34,20159,13%,216,$101632853.00,9.3%,$655.00,$763.00,$99808459.00,10.2%,$644.00,$749.00,133186,85.9%,10848,$71670509.00,6.5%,$462.00,$828.00,$69506623.00,7.1%,$448.00,$803.00,86521,55.8%,3639,$39623577.00,3.6%,$255.00,$393.00,$41204245.00,4.2%,$266.00,$409.00,100815,65%,3439,$24814800.00,2.3%,$160.00,$674.00,$25017557.00,2.6%,$161.00,$680.00,36794,23.7%,1406,$26714090.00,2.4%,$172.00,$239.00,$27096834.00,2.8%,$175.00,$242.00,112006,72.2%,7637,$32691921.00,3%,$211.00,$418.00,$32691921.00,3.3%,$211.00,$418.00,78221,50.4%,$11607790.00,1.1%,$75.00,$720.00,$10313539.00,1.1%,$66.00,$640.00,16126,10.4%,250,6502.0,17.5%,86089,555
17,KITSAP,530352007.0,200753035.0,2007,53035,$183237538.00,$171357805.00,$190472983.00,$6607.00,$6179.00,$6868.00,$70684378.00,38.6%,$2549.00,$15270.00,$58801256.00,34.3%,$2120.00,$12703.00,"* 4,629",16.7%,257,1291,,,,,,,,,,,,,$1229195.00,0.7%,$44.00,$18911.00,$1062906.00,0.6%,$38.00,$16352.00,65.0,0.2%,2.0,30.0,$18293265.00,10%,$660.00,$12035.00,$17263932.00,10.1%,$622.00,$11358.00,1520,5.5%,72,1785,$5412724.00,2.9%,$195.00,$3995.00,$5163551.00,3%,$186.00,$3811.00,1355.0,4.9%,71.0,1055.0,$3400385.00,1.9%,$123.00,$8077.00,$3109128.00,1.8%,$112.00,$7385.00,421.0,1.5%,16.0,838.0,$15488824.00,8.5%,$558.00,$1347.00,$14910012.00,8.7%,$538.00,$1297.00,11495,41.4%,2005,$153271.00,0.1%,$6.00,$435.00,$152216.00,0.1%,$5.00,$432.00,352,1.3%,63,$3208072.00,1.8%,$116.00,$18437.00,$3125921.00,1.8%,$113.00,$17965.00,174.0,0.6%,* 626,$2980837.00,1.6%,$107.00,$675.00,$3131910.00,1.8%,112.93,709.7,4413,15.9%,263,$17313584.00,9.5%,$624.00,$704.00,$17950827.00,10.5%,$647.00,$730.00,24607,88.7%,11268,$13261960.00,7.2%,$478.00,$804.00,$13629401.00,8%,$491.00,$827.00,16490,59.5%,4241,$7545801.00,4.1%,$272.00,$406.00,$8618903.00,5%,$311.00,$464.00,18586,67%,3546,$5093762.00,2.8%,$184.00,$703.00,$5119461.00,3%,$185.00,$706.00,7249,26.1%,1555,$5948570.00,3.3%,$214.00,$269.00,$6194237.00,3.6%,$223.00,$280.00,22142,79.8%,11756,$6752902.00,3.7%,$243.00,$453.00,$6752902.00,3.9%,$243.00,$453.00,14908,53.8%,$3206804.00,1.8%,$116.00,$896.00,$3155753.00,1.8%,$114.00,$881.00,3580,12.9%,330,1156.0,17.1%,15058,543
18,KITTITAS,530372007.0,200753037.0,2007,53037,$27618504.00,$25922238.00,$34052066.00,$5878.00,$5517.00,$7247.00,$10237945.00,37.1%,$2179.00,$14689.00,$8694385.00,33.5%,$1850.00,$12474.00,* 697,14.8%,210,929,,,,,,,,,,,,,$226126.00,0.8%,$48.00,$16152.00,$209877.00,0.8%,$45.00,$14991.00,14.0,0.3%,3.0,35.0,$2173777.00,7.9%,$463.00,$12144.00,$2090209.00,8.1%,$445.00,$11677.00,179,3.8%,48,1322,$521841.00,1.9%,$111.00,$3106.00,$514065.00,2%,$109.00,$3060.00,168.0,3.6%,50.0,716.0,$506035.00,1.8%,$108.00,$7785.00,$476679.00,1.8%,$101.00,$7334.00,65.0,1.4%,14.0,763.0,$5914406.00,21.4%,$1259.00,$1635.00,$5781722.00,22.3%,$1230.00,$1598.00,3617,77%,5915,$762738.00,2.8%,$162.00,$275.00,$794451.00,3.1%,$169.00,$286.00,2775,59.1%,2165,,,,,,,,,,,,$288526.00,1%,$61.00,$707.00,$292832.00,1.1%,62.32,717.72,408,8.7%,164,$1624840.00,5.9%,$346.00,$430.00,$1683248.00,6.5%,$358.00,$445.00,3782,80.5%,6191,$1695269.00,6.1%,$361.00,$744.00,$1739721.00,6.7%,$370.00,$763.00,2279,48.5%,2459,$669067.00,2.4%,$142.00,$221.00,$707125.00,2.7%,$150.00,$233.00,3032,64.5%,2696,$813133.00,2.9%,$173.00,$745.00,$815036.00,3.1%,$173.00,$746.00,1092,23.2%,1491,$549745.00,2%,$117.00,$173.00,$553915.00,2.1%,$118.00,$175.00,3172,67.5%,4770,$456868.00,1.7%,$97.00,$243.00,$456868.00,1.8%,$97.00,$243.00,1884,40.1%,$483387.00,1.8%,$103.00,$991.00,$411993.00,1.6%,$88.00,$845.00,488,10.4%,202,120.0,12.8%,2449,521
19,KLICKITAT,530392007.0,200753039.0,2007,53039,$24909520.00,$23301274.00,$30902523.00,$7146.00,$6684.00,$8865.00,$9586553.00,38.5%,$2750.00,$16387.00,$8115235.00,34.8%,$2328.00,$13872.00,* 585,16.8%,244,1114,,,,,,,,,,,,,$310583.00,1.3%,$89.00,$19411.00,$270856.00,1.2%,$78.00,$16928.00,16.0,0.5%,5.0,54.0,$1723186.00,6.9%,$494.00,$14360.00,$1682312.00,7.2%,$483.00,$14019.00,120,3.4%,43,1035,$1010408.00,4.1%,$290.00,$4471.00,$1005380.00,4.3%,$288.00,$4449.00,226.0,6.5%,125.0,1735.0,$620896.00,2.5%,$178.00,$9552.00,$579113.00,2.5%,$166.00,$8909.00,65.0,1.9%,20.0,1248.0,$5990579.00,24.1%,$1718.00,$2164.00,$5781368.00,24.8%,$1658.00,$2089.00,2768,79.4%,5914,$905869.00,3.6%,$260.00,$446.00,$937674.00,4%,$269.00,$462.00,2031,58.3%,2884,$446024.00,1.8%,$128.00,$22301.00,$444089.00,1.9%,$127.00,$22204.00,20.0,0.6%,* 775,$103419.00,0.4%,$30.00,$704.00,$106144.00,0.5%,30.45,722.07,147,4.2%,76,$1085029.00,4.4%,$311.00,$410.00,$1143802.00,4.9%,$328.00,$432.00,2649,76%,5264,$1072136.00,4.3%,$308.00,$780.00,$1140392.00,4.9%,$327.00,$829.00,1375,39.4%,1720,$370367.00,1.5%,$106.00,$188.00,$404369.00,1.7%,$116.00,$206.00,1966,56.4%,2225,$809407.00,3.3%,$232.00,$863.00,$812452.00,3.5%,$233.00,$866.00,938,26.9%,1945,$223356.00,0.9%,$64.00,$129.00,$229232.00,1%,$66.00,$132.00,1734,49.7%,2112,$320830.00,1.3%,$92.00,$350.00,$320830.00,1.4%,$92.00,$350.00,916,26.3%,$112125.00,0.4%,$32.00,$802.00,$104413.00,0.4%,$30.00,$747.00,140,4%,71,135.0,16.5%,2367,679
